FB_50_60_10_MY	0.012255819712729082	0.012328628033680128	0.08383878157503719	0.12376993561168904	0.12376250619118367	0.12377612679544317	0.12380336800396238	0.12382441802872725	0.12426275383853384	0.1247709262010895
EN_0_100_10_HD	0.028189606854031653	0.03980115835268371	0.042008434088664705	0.044510902927909955	0.04749673045613477	0.04927776443270075	0.05167454026209742	0.06336776363199606	0.07055729041556569	0.08261563509221426
EN_0_10_10_HWGT	0.01741209220550901	0.03467327603047474	0.051326430943543555	0.06931920296932978	0.08806944715764804	0.10718695057628427	0.1262995702285602	0.14696864621996472	0.16650322328579792	0.18718646219964843
FB_50_60_10_RNDM	1.5279841505689312E-4	1.5007429420521958E-4	0.001019811788013853	0.0013556215948490873	0.0018335809806835058	0.0020676077265972524	0.002778850916294971	0.003245170876671461	0.003443288756810301	0.004420009905893883
FB_0_10_10_HWGT	0.018743271799370128	0.037655595869383184	0.05809218133248276	0.07908974921255126	0.10081336469837722	0.12231769068218984	0.14345799609265952	0.16634145369004427	0.18971691718830985	0.21467046768470147
FB_0_100_10_RNDM	5.030761830010306E-4	0.0019095121148440292	0.002748563182013765	0.0037154720611690187	0.004672000405093821	0.005700686128060378	0.006995468010228423	0.008192520950958345	0.009772640960072843	0.01151631769501478
EN_0_100_10_HWGT	0.005365378456282712	0.011819152343333127	0.018493914807302263	0.02499279385075289	0.03234600192163991	0.039702946514359044	0.04616152450090758	0.05356330735561031	0.06188480836980887	0.07011956869862286
FB_50_60_10_HD	0.004357850421000547	0.01537989103516599	0.016922486379395762	0.019518078256562616	0.021538880633977145	0.023587171867260993	0.025797424467558328	0.0284546805349183	0.030960128776622048	0.035939326399207425
EN_0_10_10_MY	0.016907559733646764	0.030884253819036415	0.04623139443791618	0.06278740697218961	0.07819623971797877	0.09627105366235812	0.11313160987074028	0.13203388170779481	0.15159175479827658	0.17262632197414812
EN_50_60_10_HD	0.02742783757338552	0.040961594911937384	0.041712818003913764	0.044446673189823954	0.04548336594911941	0.04662255381604693	0.04885714285714287	0.06164677103718204	0.07031800391389434	0.0852668786692759
EN_0_10_10_RNDM	0.007896181559727428	0.016240380373511245	0.024599284348806517	0.033601294054213006	0.04294250281848928	0.05062693005244835	0.059855889417185365	0.07083378265771288	0.08031861183275339	0.09195039458850043
EN_50_60_10_HWGT	0.0028348132384237034	0.004641031285927326	0.007479513710525616	0.010010273721288675	0.014021428047259097	0.01752427778185467	0.022005577162985197	0.0249477752501162	0.028432523666250636	0.03166214133705158
FB_0_10_10_HD	0.017230031948881702	0.04132028753993624	0.04550758785942475	0.05230391373801919	0.05670607028753983	0.06100119808306721	0.06544848242811475	0.070420926517572	0.07789456869009576	0.08653793929712471
FB_0_10_10_RNDM	0.009477040816326466	0.018309948979591713	0.028016581632653064	0.03803890306122459	0.0495878507653061	0.058260921556122613	0.06846061862244912	0.07848732461734698	0.09069196428571438	0.10336894132653074
FB_0_100_10_HD	0.008054887465505405	0.021611939542773295	0.02602622851211433	0.027819944808729326	0.030142788425023454	0.03196916377629816	0.035576596875870475	0.0378153877313349	0.04013873768956184	0.04298058178688074
EN_0_10_10_HD	0.02050699129754557	0.02973208174440211	0.03703138750366694	0.04487533000880035	0.054175222450376426	0.061005182360418485	0.06867018676053577	0.07992030898601743	0.09275056223721542	0.10043756722401483
EN_50_60_10_MY	0.14462257228119968	0.20556724230712775	0.2517000146763857	0.28897803434274244	0.3256689985812826	0.3475612739102783	0.3813658822953867	0.4030380118389511	0.42275328995646	0.45726725698351345
EN_50_60_10_RNDM	0.0019325408472750673	0.0047940514626747515	0.007781772820663242	0.01016803639565598	0.012456217591233828	0.015607572644555314	0.018678700714215714	0.021195333137657812	0.024747578514822396	0.02652480187848535
FB_0_10_10_MY	0.040130139720558636	0.07359880239520968	0.10367345309381229	0.13061477045908168	0.15559520958083853	0.17835329341317369	0.20245748502994018	0.22658043912175652	0.24975169660678648	0.26655688622754486
FB_50_60_10_HWGT	1.4239722634963302E-4	3.6230807330355077E-4	9.653293709757648E-4	0.001428677563150132	0.001623328380386402	0.002098563645369147	0.0027201584943039796	0.0031872213967311406	0.003638930163447354	0.004991827637444092
FB_0_100_10_MY	0.06657414910858993	0.11681675445705025	0.1632690944084279	0.2091106158833064	0.25028666936790933	0.2834299027552675	0.3175139282820097	0.3527884420583469	0.38294747771474874	0.4104773602106969
EN_0_100_10_RNDM	0.0026169321486700413	0.005770965073774743	0.009159529336428447	0.012969929827370028	0.016252301288721755	0.020074174871261327	0.024675418234211096	0.0275818458336668	0.03144320819659009	0.03417513807732331
FB_0_100_10_HWGT	0.0013611504962528368	0.0031734859226249875	0.006404192829653718	0.007637735466882765	0.01058385659307275	0.012430625886165805	0.015512203767470195	0.018874822766862295	0.022101731820943694	0.02610492201741944
EN_0_100_10_MY	0.09648187178187445	0.14790411653282823	0.1907696822559561	0.23275191420110436	0.2692015046821227	0.3067475922418164	0.34100338820265186	0.3683520529306621	0.39409919163354057	0.4187436971427049
